"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2024-07-14",31,"M","Canada","British Columbia","AC_121",31
"2023-10-29",42,"F","United States","California","AC_120",31
"2024-01-22",42,"F","United States","California","AC_120",8
"2024-04-12",42,"F","United States","California","AC_120",19
"2024-04-12",42,"F","United States","California","AC_120",17
"2024-07-31",42,"F","United States","California","AC_120",7
"2023-10-05",33,"F","United Kingdom","England","AC_121",18
"2023-12-08",33,"F","United Kingdom","England","AC_121",29
"2023-12-13",33,"F","United Kingdom","England","AC_121",8
"2023-10-15",22,"M","France","Essonne","AC_114",6
"2023-12-30",25,"F","Canada","British Columbia","AC_119",23
"2023-12-31",25,"F","Canada","British Columbia","AC_119",15
"2024-06-10",25,"F","Canada","British Columbia","AC_119",25
"2024-03-28",26,"M","United States","California","AC_113",2
"2024-06-27",32,"M","Australia","South Australia","AC_122",8
"2024-05-27",42,"M","Australia","New South Wales","AC_120",22
"2023-09-06",35,"M","Australia","Victoria","AC_120",13
"2023-09-18",58,"M","Australia","New South Wales","AC_118",23
"2023-10-16",58,"M","Australia","New South Wales","AC_118",14
"2024-02-07",17,"M","Australia","New South Wales","AC_114",4
"2023-09-04",23,"M","Australia","New South Wales","AC_113",18
"2024-02-15",23,"M","Australia","New South Wales","AC_113",5
"2024-02-18",23,"M","Australia","New South Wales","AC_113",16
"2024-06-20",23,"M","Australia","New South Wales","AC_113",2
"2023-08-03",39,"F","Australia","Victoria","AC_118",13
"2024-01-20",39,"F","Australia","Victoria","AC_118",4
"2023-08-13",40,"M","Canada","British Columbia","AC_117",15
"2023-08-31",40,"M","Canada","British Columbia","AC_117",13
"2024-03-25",40,"M","Canada","British Columbia","AC_117",8
"2024-03-25",40,"M","Canada","British Columbia","AC_117",23
"2024-04-17",40,"M","Canada","British Columbia","AC_117",18
"2024-06-21",40,"M","Canada","British Columbia","AC_117",13
"2024-07-11",40,"M","Canada","British Columbia","AC_117",25
"2024-07-11",40,"M","Canada","British Columbia","AC_117",8
"2024-05-07",31,"M","Australia","South Australia","AC_120",22
"2024-02-18",35,"M","Australia","Queensland","AC_120",9
"2024-05-02",21,"M","Canada","British Columbia","AC_118",8
"2023-10-01",19,"F","United States","Oregon","AC_118",15
"2023-11-03",53,"F","United States","Oregon","AC_119",28
"2024-03-31",49,"F","United States","Washington","AC_120",24
"2024-06-12",49,"F","United States","Washington","AC_120",23
"2024-06-26",44,"F","United States","California","AC_120",16
"2024-03-19",26,"M","Canada","British Columbia","AC_119",15
"2024-06-16",26,"M","Canada","British Columbia","AC_119",9
"2023-11-22",33,"M","United States","Oregon","AC_113",4
"2024-03-02",33,"M","United States","Oregon","AC_113",14
"2023-08-12",33,"F","Canada","British Columbia","AC_119",11
"2023-10-09",33,"F","Canada","British Columbia","AC_119",30
"2024-03-24",33,"F","Canada","British Columbia","AC_119",12
"2024-04-15",33,"F","Canada","British Columbia","AC_119",29
"2024-05-16",33,"F","Canada","British Columbia","AC_119",10
"2023-10-01",36,"M","Canada","British Columbia","AC_121",28
"2023-10-07",36,"M","Canada","British Columbia","AC_121",21
"2023-12-30",36,"M","Canada","British Columbia","AC_121",9
"2023-10-22",31,"M","Australia","Queensland","AC_121",3
"2024-02-09",25,"M","Germany","Nordrhein-Westfalen","AC_122",6
"2024-01-23",25,"F","United Kingdom","England","AC_119",21
"2023-08-16",26,"F","Germany","Saarland","AC_118",25
"2024-06-04",38,"M","United States","California","AC_119",15
"2024-06-30",38,"M","United States","California","AC_119",18
"2024-04-29",30,"F","France","Nord","AC_119",16
"2024-01-05",30,"M","United Kingdom","England","AC_123",19
"2024-03-07",30,"M","United Kingdom","England","AC_123",31
"2023-09-07",30,"M","France","Essonne","AC_117",27
"2023-11-29",33,"F","Germany","Hessen","AC_119",3
"2023-12-31",23,"F","France","Seine Saint Denis","AC_122",28
"2024-04-03",34,"F","Germany","Hamburg","AC_122",17
"2023-10-16",22,"M","United Kingdom","England","AC_120",11
"2024-01-18",22,"M","United Kingdom","England","AC_120",9
"2024-01-20",51,"M","Germany","Nordrhein-Westfalen","AC_114",6
"2024-01-20",51,"M","Germany","Nordrhein-Westfalen","AC_114",3
"2023-11-13",22,"M","Australia","Victoria","AC_123",23
"2024-06-09",23,"F","Australia","Victoria","AC_120",24
"2023-12-12",26,"F","Australia","Victoria","AC_118",31
"2023-09-15",56,"F","United States","California","AC_119",22
"2024-07-30",56,"F","United States","California","AC_119",22
"2024-01-19",54,"F","United States","California","AC_120",5
"2023-12-17",24,"F","Canada","Alberta","AC_120",27
"2024-06-24",36,"F","Australia","Victoria","AC_118",26
"2024-07-10",44,"F","Australia","New South Wales","AC_121",30
"2024-03-06",57,"M","Australia","Queensland","AC_117",15
"2023-09-22",52,"F","United States","Washington","AC_120",6
"2023-12-14",52,"F","United States","Washington","AC_120",2
"2024-07-05",52,"F","United States","Washington","AC_120",7
"2024-01-15",49,"M","United States","California","AC_120",28
"2024-06-17",49,"M","United States","California","AC_120",4
"2024-06-29",49,"M","United States","California","AC_120",23
"2024-06-22",64,"M","United States","Washington","AC_119",16
"2023-08-26",32,"F","United States","California","AC_119",18
"2024-05-31",36,"M","United States","Oregon","AC_119",3
"2024-05-05",28,"M","United States","Oregon","AC_119",7
"2024-07-03",28,"M","United States","Oregon","AC_119",11
"2023-11-27",31,"M","United States","Washington","AC_119",21
"2024-05-07",34,"F","Canada","British Columbia","AC_119",19
"2024-06-20",34,"F","Canada","British Columbia","AC_119",18
"2023-08-19",30,"M","United States","Washington","AC_119",21
"2023-10-03",30,"M","United States","Washington","AC_119",8
"2024-03-20",29,"F","Australia","Victoria","AC_118",1
"2024-07-07",29,"F","Australia","Victoria","AC_118",3
"2023-12-24",29,"M","Australia","Victoria","AC_119",20
"2023-12-24",29,"M","Australia","Victoria","AC_119",13
"2024-05-30",29,"M","Australia","Victoria","AC_119",27
"2023-11-28",26,"F","United Kingdom","England","AC_123",11
"2024-01-16",26,"F","United Kingdom","England","AC_123",21
"2024-02-10",26,"F","United Kingdom","England","AC_123",22
"2024-03-04",38,"F","France","Moselle","AC_120",22
"2024-04-14",38,"F","France","Seine (Paris)","AC_122",23
"2024-06-06",28,"M","Germany","Nordrhein-Westfalen","AC_120",23
"2023-11-24",46,"F","Germany","Saarland","AC_115",28
"2024-05-28",46,"F","Germany","Saarland","AC_115",9
"2024-06-25",48,"F","Germany","Bayern","AC_113",20
"2023-08-26",49,"F","United Kingdom","England","AC_114",19
"2023-12-01",49,"F","United Kingdom","England","AC_114",8
"2024-04-09",23,"M","Canada","British Columbia","AC_120",7
"2023-10-15",31,"M","United States","California","AC_113",25
"2024-02-28",31,"M","United States","California","AC_113",29
"2024-05-14",31,"M","United States","California","AC_113",28
"2023-09-03",30,"F","Australia","Queensland","AC_121",6
"2023-09-08",30,"F","Australia","Queensland","AC_121",13
"2023-10-02",36,"M","Australia","New South Wales","AC_121",26
"2023-08-01",21,"F","Canada","British Columbia","AC_120",9
"2024-03-09",21,"F","Canada","British Columbia","AC_120",27
"2023-09-06",57,"M","Australia","New South Wales","AC_121",16
"2023-08-25",26,"F","United States","Oregon","AC_119",7
"2024-04-26",53,"M","Canada","British Columbia","AC_114",24
"2023-09-25",52,"M","Canada","British Columbia","AC_117",12
"2024-01-11",52,"M","United States","Washington","AC_117",10
"2024-06-04",52,"M","United States","Washington","AC_117",11
"2024-02-26",52,"M","United States","California","AC_115",13
"2024-02-26",52,"M","United States","California","AC_115",19
"2024-05-26",52,"M","United States","California","AC_115",2
"2023-10-13",33,"M","United States","California","AC_120",15
"2023-12-01",33,"M","United States","California","AC_120",7
"2024-01-12",33,"M","United States","California","AC_120",16
"2024-02-05",33,"M","United States","California","AC_120",30
"2024-01-28",37,"M","United States","Washington","AC_119",18
"2024-07-10",37,"M","United States","Washington","AC_119",13
"2024-03-21",37,"F","United States","Washington","AC_120",24
"2024-04-08",37,"F","United States","Washington","AC_120",16
"2024-06-28",29,"M","United States","Oregon","AC_120",27
"2024-05-28",35,"F","Germany","Hamburg","AC_123",24
"2023-08-03",26,"F","Canada","British Columbia","AC_119",14
"2023-10-07",27,"M","Canada","British Columbia","AC_119",13
"2023-10-08",27,"M","Canada","British Columbia","AC_119",24
"2023-11-10",27,"M","Canada","British Columbia","AC_119",6
"2024-02-11",27,"M","Canada","British Columbia","AC_119",8
"2024-04-16",27,"M","Canada","British Columbia","AC_119",4
"2023-08-28",32,"M","Australia","New South Wales","AC_121",9
"2024-01-08",32,"M","Australia","New South Wales","AC_121",22
"2024-02-12",32,"M","Australia","New South Wales","AC_121",30
"2023-10-02",19,"M","United Kingdom","England","AC_123",23
"2023-11-26",19,"M","United Kingdom","England","AC_123",5
"2023-12-19",19,"M","United Kingdom","England","AC_123",19
"2024-02-26",19,"M","United Kingdom","England","AC_123",28
"2024-05-19",19,"M","United Kingdom","England","AC_123",7
"2024-03-24",42,"M","United States","Washington","AC_119",6
"2024-05-12",34,"M","Germany","Bayern","AC_118",27
"2023-08-29",20,"M","United Kingdom","England","AC_119",29
"2023-10-25",20,"M","United Kingdom","England","AC_119",14
"2023-09-25",21,"F","France","Seine Saint Denis","AC_117",15
"2024-02-26",42,"M","United States","California","AC_120",3
"2024-03-06",42,"M","United States","California","AC_120",4
"2024-06-13",42,"M","United States","California","AC_120",28
"2023-12-24",29,"M","Germany","Saarland","AC_119",30
"2024-04-03",64,"M","France","Essonne","AC_120",10
"2024-07-13",22,"F","Germany","Hamburg","AC_123",4
"2023-08-17",45,"M","Australia","New South Wales","AC_113",23
"2024-03-13",37,"M","Germany","Hessen","AC_115",3
"2024-05-19",38,"M","Germany","Nordrhein-Westfalen","AC_114",10
"2024-05-07",28,"F","United Kingdom","England","AC_123",8
"2023-09-04",44,"M","United Kingdom","England","AC_119",18
"2024-03-09",45,"F","United Kingdom","England","AC_113",11
"2023-09-12",22,"F","Australia","New South Wales","AC_120",19
"2024-03-20",22,"F","Australia","New South Wales","AC_120",26
"2024-04-27",22,"F","Australia","New South Wales","AC_120",8
"2024-05-14",22,"F","Australia","New South Wales","AC_120",26
"2024-05-02",23,"F","Australia","New South Wales","AC_120",7
"2024-03-10",32,"M","Australia","Queensland","AC_120",13
"2024-01-02",17,"F","United States","California","AC_120",18
"2024-07-21",17,"M","Canada","British Columbia","AC_119",6
"2024-07-31",17,"M","Canada","British Columbia","AC_119",1
"2023-09-24",50,"M","Canada","British Columbia","AC_114",30
"2023-10-05",50,"M","Canada","British Columbia","AC_114",2
"2024-03-15",50,"M","Canada","British Columbia","AC_114",6
"2024-05-11",50,"M","Canada","British Columbia","AC_114",27
"2024-05-06",19,"M","United States","California","AC_119",4
"2023-08-15",30,"F","United States","Washington","AC_121",3
"2024-02-20",30,"F","United States","Washington","AC_121",4
"2023-08-30",24,"F","France","Yveline","AC_119",19
"2023-11-04",25,"M","France","Seine (Paris)","AC_120",29
"2024-02-04",48,"M","United States","Oregon","AC_120",11
"2024-05-22",48,"M","United States","Oregon","AC_120",27
"2023-11-24",48,"M","United States","California","AC_120",18
"2024-05-03",48,"M","United States","California","AC_120",15
"2023-11-16",26,"F","Australia","New South Wales","AC_119",12
"2023-11-16",26,"F","Australia","New South Wales","AC_119",15
"2024-07-20",39,"F","United States","Washington","AC_120",28
"2023-08-09",32,"F","Australia","New South Wales","AC_117",14
"2023-10-05",32,"F","Australia","New South Wales","AC_117",22
"2024-04-05",32,"F","Australia","New South Wales","AC_117",5
"2023-08-07",19,"M","United States","Washington","AC_119",20
"2024-05-23",55,"F","Canada","British Columbia","AC_119",23
"2023-11-27",54,"M","United States","California","AC_120",14
"2024-07-17",42,"M","United States","Oregon","AC_116",19
"2024-01-01",41,"F","United States","Washington","AC_119",10
"2024-02-23",36,"M","United Kingdom","England","AC_120",3
"2024-03-01",36,"M","United Kingdom","England","AC_120",16
"2024-06-12",36,"M","United Kingdom","England","AC_120",21
"2024-01-06",19,"F","Australia","New South Wales","AC_121",16
"2024-04-09",19,"F","Australia","New South Wales","AC_121",14
"2023-12-19",31,"M","United Kingdom","England","AC_120",30
"2024-05-04",32,"F","France","Val de Marne","AC_120",22
"2024-05-26",32,"F","France","Val de Marne","AC_120",28
"2024-03-17",17,"M","Germany","Nordrhein-Westfalen","AC_119",1
"2023-09-07",48,"F","United States","Washington","AC_119",27
"2023-12-04",48,"F","United States","Washington","AC_119",14
"2023-09-12",19,"M","Australia","Queensland","AC_120",3
"2024-05-17",20,"M","Australia","New South Wales","AC_120",19
"2023-12-01",37,"F","United Kingdom","England","AC_118",11
"2024-07-07",38,"M","France","Seine et Marne","AC_119",7
"2024-02-05",39,"M","France","Garonne (Haute)","AC_120",16
"2024-05-14",34,"M","Germany","Saarland","AC_119",20
"2024-03-21",33,"F","France","Seine Saint Denis","AC_120",9
"2023-09-07",21,"M","United Kingdom","England","AC_121",4
"2023-09-16",21,"M","United Kingdom","England","AC_121",1
"2023-11-15",21,"M","United Kingdom","England","AC_121",7
"2024-07-19",21,"M","United Kingdom","England","AC_121",27
"2023-10-03",24,"M","United Kingdom","England","AC_120",3
"2023-09-01",30,"M","Canada","British Columbia","AC_119",14
"2024-02-19",39,"F","Germany","Saarland","AC_121",25
"2023-11-25",44,"F","France","Val d'Oise","AC_113",5
"2023-08-03",48,"F","France","Val de Marne","AC_123",7
"2023-12-28",47,"F","United Kingdom","England","AC_122",19
"2024-03-27",28,"M","Australia","Queensland","AC_121",6
"2024-04-21",33,"F","Australia","New South Wales","AC_119",24
"2024-04-23",33,"F","Australia","New South Wales","AC_119",23
"2023-11-02",36,"M","Australia","Tasmania","AC_114",15
"2024-02-19",37,"M","Australia","New South Wales","AC_119",24
"2024-03-01",37,"F","Australia","Queensland","AC_114",22
"2024-01-02",34,"F","Australia","New South Wales","AC_120",16
"2024-03-11",34,"F","Australia","New South Wales","AC_120",4
"2024-07-23",50,"M","Australia","Queensland","AC_120",26
"2024-07-23",50,"M","Australia","Queensland","AC_120",22
"2024-06-04",45,"F","Australia","New South Wales","AC_118",7
"2024-02-11",39,"F","Australia","New South Wales","AC_114",1
"2024-01-01",39,"M","Australia","Queensland","AC_120",1
"2024-04-10",39,"M","Australia","Queensland","AC_120",19
"2024-03-02",55,"M","United States","Washington","AC_120",19
"2024-06-18",55,"M","United States","Washington","AC_120",30
"2024-04-28",22,"M","Canada","British Columbia","AC_121",9
"2024-07-06",22,"M","Canada","British Columbia","AC_121",29
"2023-09-09",38,"M","Canada","British Columbia","AC_118",13
"2024-07-06",38,"M","Canada","British Columbia","AC_118",9
"2024-02-26",43,"F","United States","Washington","AC_120",28
"2024-03-05",60,"M","Canada","British Columbia","AC_119",27
"2023-08-30",48,"M","Australia","South Australia","AC_121",8
"2023-09-27",41,"F","United States","California","AC_117",24
"2024-02-22",41,"F","United States","California","AC_117",13
"2024-05-05",41,"F","United States","California","AC_117",25
"2024-07-09",51,"M","France","Moselle","AC_115",6
"2023-09-23",50,"F","France","Seine Saint Denis","AC_119",24
"2023-08-11",50,"M","France","Loir et Cher","AC_115",6
"2024-01-23",25,"M","Australia","New South Wales","AC_120",16
"2023-11-13",26,"M","Australia","Queensland","AC_123",29
"2024-03-14",26,"M","Australia","Queensland","AC_123",24
"2024-02-16",27,"F","United States","California","AC_119",16
"2024-06-29",27,"F","United States","California","AC_119",4
"2023-08-11",25,"M","United Kingdom","England","AC_120",23
"2023-09-15",25,"M","United Kingdom","England","AC_120",6
"2023-11-13",25,"M","United Kingdom","England","AC_120",8
"2024-01-21",40,"F","Canada","British Columbia","AC_120",8
"2024-04-21",40,"F","Canada","British Columbia","AC_120",27
"2023-10-25",60,"F","Germany","Hessen","AC_120",7
"2024-01-16",18,"M","Australia","Queensland","AC_120",28
"2024-05-28",18,"M","Australia","Queensland","AC_120",16
"2023-11-16",36,"M","France","Hauts de Seine","AC_119",17
"2024-02-20",38,"M","France","Seine (Paris)","AC_118",14
"2024-07-18",29,"F","United Kingdom","England","AC_113",12
"2023-10-24",38,"F","Canada","British Columbia","AC_119",10
"2023-10-03",39,"M","United States","Washington","AC_119",24
"2023-12-04",39,"M","United States","Washington","AC_119",8
"2024-01-28",39,"M","United States","Washington","AC_119",8
"2024-04-01",27,"M","France","Seine (Paris)","AC_120",21
"2023-12-31",29,"F","France","Nord","AC_118",5
"2024-06-03",71,"M","Germany","Nordrhein-Westfalen","AC_121",4
"2023-10-20",32,"F","United Kingdom","England","AC_121",6
"2024-06-11",32,"F","United Kingdom","England","AC_121",1
"2024-06-09",31,"F","France","Garonne (Haute)","AC_118",21
"2024-06-09",31,"F","France","Garonne (Haute)","AC_118",19
"2023-11-23",24,"F","France","Seine Saint Denis","AC_118",6
"2024-04-01",27,"M","Australia","New South Wales","AC_118",26
"2023-08-12",34,"M","Australia","Queensland","AC_114",28
"2024-02-27",40,"M","Australia","New South Wales","AC_123",12
"2024-02-27",40,"M","Australia","New South Wales","AC_123",3
"2024-01-23",59,"F","Canada","British Columbia","AC_119",7
"2023-12-13",38,"F","Australia","New South Wales","AC_123",20
"2023-09-24",55,"M","United States","California","AC_119",5
"2024-01-29",55,"M","United States","California","AC_119",22
"2024-06-13",55,"M","United States","California","AC_119",20
"2023-10-01",44,"M","France","Essonne","AC_119",20
"2024-02-18",46,"M","Germany","Saarland","AC_119",11
"2024-07-30",24,"F","Australia","Victoria","AC_116",24
"2023-12-31",27,"F","Australia","Queensland","AC_121",6
"2024-04-28",26,"F","Germany","Hessen","AC_115",12
"2023-09-30",57,"F","France","Nord","AC_118",28
"2023-08-29",17,"F","Australia","Victoria","AC_114",25
"2024-05-17",29,"F","Australia","Queensland","AC_120",8
"2024-03-22",30,"M","Australia","Queensland","AC_121",28
"2024-06-27",31,"F","Australia","Victoria","AC_120",16
"2024-01-12",40,"F","Australia","Victoria","AC_114",4
"2024-03-07",38,"M","Australia","New South Wales","AC_120",1
"2023-09-16",53,"F","Canada","British Columbia","AC_119",1
"2023-09-18",53,"F","Canada","British Columbia","AC_119",8
"2024-02-07",53,"F","Canada","British Columbia","AC_119",25
"2024-04-01",53,"F","Canada","British Columbia","AC_119",19
"2024-04-14",53,"F","Canada","British Columbia","AC_119",26
"2024-04-18",53,"F","Canada","British Columbia","AC_119",9
"2023-11-29",51,"M","France","Seine (Paris)","AC_120",6
"2024-03-01",49,"M","France","Essonne","AC_120",18
"2023-09-29",43,"F","Canada","British Columbia","AC_115",27
"2023-12-10",43,"F","Canada","British Columbia","AC_115",11
"2023-08-14",30,"F","United Kingdom","England","AC_119",23
"2023-08-19",30,"F","United Kingdom","England","AC_119",19
"2023-10-01",30,"F","United Kingdom","England","AC_119",22
"2024-03-13",30,"F","United Kingdom","England","AC_119",5
"2024-03-25",30,"F","United Kingdom","England","AC_119",18
"2024-04-03",70,"M","Germany","Nordrhein-Westfalen","AC_115",17
"2024-04-22",31,"F","France","Essonne","AC_119",10
"2024-05-06",33,"M","United Kingdom","England","AC_120",26
"2024-06-19",33,"M","United Kingdom","England","AC_120",10
"2024-06-19",33,"M","United Kingdom","England","AC_120",22
"2023-08-21",33,"M","Germany","Saarland","AC_120",9
"2024-02-02",33,"M","Germany","Saarland","AC_120",14
"2024-05-04",23,"F","United Kingdom","England","AC_121",12
"2024-05-04",23,"F","United Kingdom","England","AC_121",9
"2024-05-21",23,"F","United Kingdom","England","AC_121",11
"2024-02-01",36,"F","France","Seine (Paris)","AC_121",24
"2024-02-01",36,"F","France","Seine (Paris)","AC_121",28
"2024-04-30",36,"F","France","Seine (Paris)","AC_121",11
"2024-06-27",36,"F","United Kingdom","England","AC_120",30
"2023-10-08",17,"F","Australia","Queensland","AC_121",24
"2024-03-09",17,"F","Australia","Queensland","AC_121",10
"2024-03-01",29,"M","United Kingdom","England","AC_120",16
"2024-06-30",29,"M","United Kingdom","England","AC_120",5
"2023-12-25",30,"F","France","Essonne","AC_119",11
"2023-11-17",17,"M","United Kingdom","England","AC_117",19
"2024-05-26",17,"M","United Kingdom","England","AC_117",6
"2024-04-27",35,"M","Australia","New South Wales","AC_120",2
"2024-06-20",35,"M","Australia","New South Wales","AC_120",15
"2023-12-19",35,"F","Australia","New South Wales","AC_118",8
"2024-06-12",35,"F","Australia","New South Wales","AC_118",26
"2023-11-26",37,"M","Australia","Queensland","AC_119",27
"2023-11-15",30,"M","United States","California","AC_118",20
"2024-01-20",30,"M","United States","California","AC_118",4
"2024-07-01",30,"M","United States","California","AC_118",17
"2023-12-29",56,"F","United States","Washington","AC_120",12
"2023-08-01",38,"M","Australia","Victoria","AC_113",18
"2023-10-28",38,"M","Australia","Victoria","AC_113",22
"2024-03-11",47,"M","Canada","British Columbia","AC_121",3
"2023-11-13",46,"F","Canada","British Columbia","AC_120",12
"2024-07-31",51,"M","Germany","Saarland","AC_117",6
"2023-08-15",44,"F","United Kingdom","England","AC_119",5
"2024-06-12",44,"F","France","Seine Saint Denis","AC_119",28
"2023-09-16",45,"M","United Kingdom","England","AC_120",22
"2024-04-07",45,"M","United Kingdom","England","AC_120",2
"2023-10-14",29,"M","United States","Washington","AC_121",16
"2024-03-18",29,"M","United States","Washington","AC_121",3
"2023-09-29",35,"F","United Kingdom","England","AC_120",16
"2023-10-24",35,"F","United Kingdom","England","AC_120",12
"2024-05-10",35,"F","United Kingdom","England","AC_120",17
"2024-07-17",35,"F","United Kingdom","England","AC_120",28
"2023-09-07",35,"M","United States","California","AC_119",11
"2023-09-23",35,"M","United States","California","AC_119",21
"2024-04-15",35,"M","United States","California","AC_119",27
"2024-06-01",35,"M","United States","California","AC_119",14
"2024-06-06",35,"M","United States","California","AC_119",21
"2024-01-05",41,"M","United Kingdom","England","AC_117",24
"2023-11-14",52,"F","United Kingdom","England","AC_118",8
"2024-02-12",52,"F","United Kingdom","England","AC_118",20
"2024-02-13",52,"F","United Kingdom","England","AC_118",8
"2024-02-22",52,"F","United Kingdom","England","AC_118",11
"2024-01-17",27,"M","Australia","Victoria","AC_114",24
"2023-11-18",37,"F","Canada","British Columbia","AC_121",20
"2024-06-21",37,"F","Canada","British Columbia","AC_121",15
"2024-07-04",37,"F","Canada","British Columbia","AC_121",27
"2024-05-17",27,"M","Australia","Queensland","AC_120",8
"2024-07-05",33,"M","Australia","Queensland","AC_120",22
"2023-09-17",30,"F","Australia","New South Wales","AC_119",4
"2023-12-21",30,"F","Australia","New South Wales","AC_119",13
"2024-02-11",30,"F","Australia","New South Wales","AC_119",18
"2024-03-24",30,"F","Australia","New South Wales","AC_119",17
"2024-04-07",32,"F","Australia","Victoria","AC_119",21
"2024-06-16",17,"M","United States","Oregon","AC_120",21
"2023-08-17",21,"M","United States","California","AC_119",6
"2023-10-13",21,"M","United States","California","AC_119",17
"2024-05-21",21,"M","United States","California","AC_119",14
"2024-07-05",21,"M","United States","California","AC_119",18
"2024-02-21",37,"F","United States","California","AC_119",1
"2023-12-30",45,"F","United States","Washington","AC_120",11
"2024-04-09",45,"F","United States","Washington","AC_120",18
"2024-06-10",60,"M","United States","California","AC_119",21
"2023-10-03",56,"M","Canada","British Columbia","AC_119",1
"2023-10-22",41,"M","United States","California","AC_120",16
"2023-11-24",41,"M","United States","California","AC_120",8
"2024-05-31",41,"M","United States","California","AC_120",17
"2023-10-13",28,"M","Canada","British Columbia","AC_117",26
"2024-06-02",28,"M","Canada","British Columbia","AC_117",14
"2023-08-03",31,"F","Canada","British Columbia","AC_119",16
"2023-09-13",31,"F","Canada","British Columbia","AC_119",19
"2023-09-23",31,"F","Canada","British Columbia","AC_119",1
"2023-09-23",31,"F","Canada","British Columbia","AC_119",9
"2024-03-01",31,"F","Canada","British Columbia","AC_119",16
"2024-07-23",31,"F","Canada","British Columbia","AC_119",23
"2023-08-24",29,"F","United States","California","AC_116",10
"2023-09-05",66,"F","United States","Oregon","AC_119",1
"2024-04-17",54,"F","Germany","Nordrhein-Westfalen","AC_120",14
"2024-02-06",32,"M","Germany","Nordrhein-Westfalen","AC_116",27
"2024-05-15",32,"M","Germany","Nordrhein-Westfalen","AC_116",15
"2024-06-21",22,"F","France","Seine (Paris)","AC_121",17
"2024-05-07",21,"M","United States","New York","AC_116",30
"2024-01-14",39,"M","France","Seine Saint Denis","AC_120",27
"2023-10-27",46,"F","France","Nord","AC_120",5
"2023-10-06",33,"F","France","Hauts de Seine","AC_121",8
"2023-12-12",34,"M","France","Seine Saint Denis","AC_121",10
"2024-07-20",34,"M","France","Val d'Oise","AC_123",3
"2023-09-12",18,"M","United Kingdom","England","AC_121",10
"2024-02-07",18,"M","United Kingdom","England","AC_121",20
"2024-07-22",23,"F","Germany","Hamburg","AC_122",8
"2023-09-07",32,"M","United States","California","AC_121",14
"2023-12-14",32,"M","United States","California","AC_121",21
"2024-01-19",32,"M","United States","California","AC_121",1
"2023-11-03",51,"F","United States","Washington","AC_120",10
"2024-01-05",50,"F","United States","California","AC_119",7
"2024-06-21",50,"F","United States","California","AC_119",24
"2023-10-23",46,"F","United States","California","AC_119",18
"2024-01-27",43,"F","Germany","Hessen","AC_117",22
"2023-10-08",21,"F","Australia","New South Wales","AC_119",13
"2023-11-10",21,"F","Australia","New South Wales","AC_119",12
"2023-09-18",25,"F","Australia","New South Wales","AC_119",23
"2024-02-19",25,"F","Australia","New South Wales","AC_119",13
"2024-02-19",25,"F","Australia","New South Wales","AC_119",11
"2024-03-19",25,"F","Australia","New South Wales","AC_119",17
"2024-04-09",30,"M","United States","Oregon","AC_119",7
"2024-04-09",30,"M","United States","Oregon","AC_119",25
"2024-04-09",30,"M","United States","Oregon","AC_119",17
"2024-04-14",35,"F","Australia","Queensland","AC_118",7
"2023-09-28",22,"F","Canada","British Columbia","AC_120",12
"2023-10-02",22,"F","Canada","British Columbia","AC_120",20
"2024-01-03",22,"F","Canada","British Columbia","AC_120",22
"2024-06-28",30,"F","United States","Oregon","AC_120",22
"2023-11-09",19,"M","Canada","British Columbia","AC_120",30
"2024-03-22",19,"M","Canada","British Columbia","AC_120",16
"2024-01-08",50,"M","Australia","South Australia","AC_120",11
"2024-02-06",20,"M","Canada","British Columbia","AC_120",28
"2024-04-18",20,"M","Canada","British Columbia","AC_120",13
"2023-11-27",41,"F","Australia","Victoria","AC_117",15
"2023-09-12",27,"M","United States","California","AC_120",28
"2023-12-03",27,"M","United States","California","AC_120",8
"2024-05-21",27,"M","United States","California","AC_120",22
"2024-03-05",32,"M","United States","Washington","AC_117",14
"2023-08-26",43,"M","Canada","British Columbia","AC_119",10
"2023-11-23",43,"M","Canada","British Columbia","AC_119",25
"2024-02-09",24,"M","United States","Washington","AC_120",19
"2024-04-10",24,"M","United States","Washington","AC_120",8
"2023-09-10",34,"F","United States","Washington","AC_119",2
"2023-12-03",34,"F","United States","Washington","AC_119",10
"2024-06-07",34,"F","United States","Washington","AC_119",31
"2023-09-10",28,"M","Australia","New South Wales","AC_118",14
"2024-01-22",28,"M","Australia","New South Wales","AC_118",27
"2024-01-28",28,"M","Australia","New South Wales","AC_118",3
"2024-07-10",23,"M","Germany","Bayern","AC_120",5
"2024-01-10",63,"M","United States","Washington","AC_121",3
"2024-02-20",34,"F","United States","California","AC_117",19
"2024-01-05",45,"M","United States","Washington","AC_120",13
"2023-11-30",59,"M","Australia","New South Wales","AC_117",13
"2024-07-08",21,"F","United States","Oregon","AC_123",11
"2024-03-30",47,"M","France","Yveline","AC_117",11
"2024-05-08",59,"F","United States","Oregon","AC_117",7
"2023-11-09",51,"M","United States","Washington","AC_117",17
"2024-05-22",51,"M","United States","Washington","AC_117",22
"2023-11-05",46,"F","United States","Washington","AC_119",25
"2024-06-09",45,"F","United States","California","AC_121",7
"2024-04-09",19,"F","France","Essonne","AC_120",15
"2024-06-05",40,"F","United States","Oregon","AC_121",7
"2024-03-11",27,"M","United States","Oregon","AC_121",12
"2024-06-29",33,"M","France","Seine Saint Denis","AC_123",6
