"Date","Customer_Age","Customer_Gender","Country","State","Product","Order_Quantity"
"2020-10-31",32,"F","United States","California","AC_103",26
"2020-10-31",32,"F","United States","California","AC_103",14
"2022-12-04",32,"F","United States","California","AC_103",32
"2023-01-29",32,"F","United States","California","AC_103",24
"2023-02-16",32,"F","United States","California","AC_103",9
"2021-03-13",32,"F","United States","California","AC_103",17
"2020-10-14",36,"F","United States","California","AC_105",6
"2020-11-03",36,"F","United States","California","AC_105",17
"2021-02-01",36,"F","United States","California","AC_105",14
"2021-03-13",36,"F","United States","California","AC_105",25
"2023-04-06",36,"F","United States","California","AC_105",11
"2023-04-16",36,"F","United States","California","AC_105",27
"2023-04-24",36,"F","United States","California","AC_105",15
"2021-03-07",43,"F","United States","California","AC_105",12
"2021-03-07",43,"F","United States","California","AC_105",8
"2021-05-09",43,"F","United States","California","AC_105",1
"2023-05-09",43,"F","United States","California","AC_105",1
"2023-05-24",43,"F","United States","California","AC_105",3
"2023-04-20",54,"M","France","Hauts de Seine","AC_105",23
"2022-11-07",34,"F","Canada","British Columbia","AC_105",29
"2022-12-13",34,"F","Canada","British Columbia","AC_105",23
"2023-01-26",34,"F","Canada","British Columbia","AC_105",27
"2023-01-26",34,"F","Canada","British Columbia","AC_105",19
"2021-04-28",34,"F","Canada","British Columbia","AC_105",12
"2023-04-28",34,"F","Canada","British Columbia","AC_105",5
"2021-02-03",30,"M","United States","Washington","AC_103",16
"2020-09-13",30,"F","United States","California","AC_105",20
"2022-09-17",30,"F","United States","California","AC_105",30
"2023-03-01",30,"F","United States","California","AC_105",25
"2023-03-04",30,"F","United States","California","AC_105",14
"2021-03-24",30,"F","United States","California","AC_105",27
"2023-05-21",30,"F","United States","California","AC_105",19
"2023-02-10",29,"F","Australia","Victoria","AC_103",17
"2021-02-17",33,"M","Australia","New South Wales","AC_105",28
"2023-02-17",33,"M","Australia","New South Wales","AC_105",30
"2023-05-26",33,"M","Australia","New South Wales","AC_105",10
"2021-06-18",33,"M","Australia","New South Wales","AC_105",23
"2021-03-16",33,"M","Australia","Tasmania","AC_105",7
"2021-05-06",28,"M","Germany","Bayern","AC_103",18
"2020-10-22",45,"F","United Kingdom","England","AC_105",10
"2022-10-22",45,"F","United Kingdom","England","AC_105",9
"2021-03-04",45,"F","United Kingdom","England","AC_105",4
"2023-05-24",45,"F","United Kingdom","England","AC_105",12
"2022-12-14",49,"F","United Kingdom","England","AC_105",14
"2021-06-20",49,"F","United Kingdom","England","AC_105",20
"2023-06-20",49,"F","United Kingdom","England","AC_105",22
"2021-05-01",56,"F","United States","California","AC_103",12
"2022-11-20",23,"M","Canada","British Columbia","AC_105",28
"2023-03-10",23,"M","Canada","British Columbia","AC_105",9
"2022-11-23",31,"M","United States","California","AC_105",18
"2021-01-31",31,"M","United States","California","AC_105",10
"2021-02-08",31,"M","United States","California","AC_105",5
"2023-02-28",31,"M","United States","California","AC_105",18
"2023-02-28",31,"M","United States","California","AC_105",26
"2023-03-11",31,"M","United States","California","AC_105",28
"2020-09-07",21,"F","Canada","British Columbia","AC_105",12
"2020-11-01",21,"F","Canada","British Columbia","AC_105",23
"2020-11-30",21,"F","Canada","British Columbia","AC_105",23
"2020-12-04",21,"F","Canada","British Columbia","AC_105",1
"2023-04-29",21,"F","Canada","British Columbia","AC_105",5
"2021-07-10",21,"F","Canada","British Columbia","AC_105",24
"2020-09-30",57,"F","Australia","New South Wales","AC_103",11
"2022-09-30",57,"F","Australia","New South Wales","AC_103",8
"2022-09-23",51,"M","Canada","British Columbia","AC_103",16
"2020-11-10",51,"M","Canada","British Columbia","AC_103",28
"2022-11-10",51,"M","Canada","British Columbia","AC_103",25
"2023-01-07",47,"M","United States","Washington","AC_103",12
"2021-04-27",47,"M","United States","Washington","AC_103",17
"2023-04-27",47,"M","United States","Washington","AC_103",17
"2021-01-28",46,"F","Canada","British Columbia","AC_105",13
"2021-06-06",46,"F","Canada","British Columbia","AC_105",7
"2023-06-06",46,"F","Canada","British Columbia","AC_105",21
"2023-06-14",46,"F","Canada","British Columbia","AC_105",23
"2021-06-07",45,"M","Canada","British Columbia","AC_103",2
"2021-01-04",41,"M","France","Seine et Marne","AC_105",10
"2021-01-24",41,"F","Germany","Saarland","AC_105",13
"2022-08-05",42,"M","United States","Oregon","AC_103",1
"2020-11-23",42,"M","United States","Oregon","AC_103",24
"2021-04-25",42,"M","United States","Oregon","AC_103",13
"2023-04-25",42,"M","United States","Oregon","AC_103",18
"2021-05-14",42,"M","United States","Oregon","AC_103",2
"2021-03-18",42,"M","Germany","Saarland","AC_103",13
"2021-03-18",42,"M","Germany","Saarland","AC_103",3
"2020-10-05",26,"F","United States","California","AC_103",17
"2022-11-16",26,"F","United States","California","AC_103",25
"2023-02-11",26,"F","United States","California","AC_103",32
"2023-02-11",26,"F","United States","California","AC_103",16
"2021-07-09",26,"F","United States","California","AC_103",4
"2020-08-14",27,"M","Canada","British Columbia","AC_105",10
"2023-05-20",36,"F","Canada","British Columbia","AC_105",7
"2022-07-22",37,"F","Canada","British Columbia","AC_105",20
"2023-05-26",37,"F","Canada","British Columbia","AC_105",3
"2020-08-11",24,"M","Germany","Hamburg","AC_105",29
"2020-12-23",24,"M","Germany","Hamburg","AC_105",21
"2021-03-06",26,"M","France","Essonne","AC_105",12
"2020-08-06",44,"M","United States","California","AC_104",29
"2022-08-18",44,"M","United States","California","AC_104",25
"2022-08-30",44,"M","United States","California","AC_104",7
"2020-09-04",44,"M","United States","California","AC_104",25
"2023-01-24",44,"M","United States","California","AC_104",20
"2023-03-05",44,"M","United States","California","AC_104",24
"2023-05-04",44,"M","United States","California","AC_104",21
"2023-05-07",44,"M","United States","California","AC_104",28
"2020-08-14",30,"F","France","Seine (Paris)","AC_105",8
"2022-12-24",30,"F","France","Seine (Paris)","AC_105",6
"2023-06-15",30,"F","France","Seine (Paris)","AC_105",20
"2021-07-19",31,"F","France","Seine et Marne","AC_105",25
"2021-07-19",31,"F","France","Seine et Marne","AC_105",26
"2021-06-28",32,"F","France","Charente-Maritime","AC_105",8
"2022-07-05",34,"F","United Kingdom","England","AC_105",11
"2022-12-15",34,"F","United Kingdom","England","AC_105",19
"2023-05-26",34,"F","United Kingdom","England","AC_105",17
"2023-06-25",34,"F","United Kingdom","England","AC_105",9
"2021-04-27",43,"M","Australia","New South Wales","AC_104",3
"2021-05-11",43,"M","Australia","New South Wales","AC_104",3
"2020-11-12",32,"F","Germany","Saarland","AC_105",26
"2022-08-04",31,"F","United Kingdom","England","AC_105",10
"2023-02-08",31,"F","United Kingdom","England","AC_105",5
"2021-03-23",31,"F","United Kingdom","England","AC_105",22
"2021-04-02",48,"F","Australia","Victoria","AC_103",25
"2021-07-10",46,"M","Australia","Tasmania","AC_104",2
"2021-07-10",46,"M","Australia","Tasmania","AC_104",30
"2020-08-23",56,"F","United Kingdom","England","AC_103",28
"2021-05-10",56,"F","United Kingdom","England","AC_103",18
"2021-03-27",36,"F","France","Seine Saint Denis","AC_105",9
"2023-03-27",36,"F","France","Seine Saint Denis","AC_105",9
"2023-03-27",36,"F","France","Seine Saint Denis","AC_105",12
"2022-12-23",53,"F","United Kingdom","England","AC_105",19
"2021-02-11",53,"F","United Kingdom","England","AC_105",14
"2021-03-02",53,"F","United Kingdom","England","AC_105",6
"2021-05-19",53,"F","United Kingdom","England","AC_105",24
"2023-07-15",53,"F","United Kingdom","England","AC_105",3
"2022-07-08",44,"M","United Kingdom","England","AC_105",9
"2022-09-05",44,"M","United Kingdom","England","AC_105",3
"2020-09-25",44,"M","United Kingdom","England","AC_105",24
"2022-09-25",44,"M","United Kingdom","England","AC_105",21
"2022-10-01",44,"M","United Kingdom","England","AC_105",8
"2023-01-11",44,"M","United Kingdom","England","AC_105",1
"2021-01-19",44,"M","United Kingdom","England","AC_105",5
"2023-01-23",44,"M","United Kingdom","England","AC_105",1
"2021-01-30",44,"M","United Kingdom","England","AC_105",7
"2023-01-30",44,"M","United Kingdom","England","AC_105",3
"2023-02-12",44,"M","United Kingdom","England","AC_105",7
"2023-05-21",44,"M","United Kingdom","England","AC_105",28
"2020-11-10",44,"M","Germany","Nordrhein-Westfalen","AC_105",27
"2021-01-18",26,"F","Australia","Victoria","AC_105",4
"2022-10-15",56,"M","United States","Washington","AC_103",20
"2023-02-15",55,"M","Canada","British Columbia","AC_105",5
"2021-06-15",55,"M","Canada","British Columbia","AC_105",27
"2023-05-11",54,"F","Canada","British Columbia","AC_105",16
"2021-05-09",54,"F","United States","Oregon","AC_105",28
"2020-10-23",23,"M","United States","Illinois","AC_103",18
"2020-10-23",23,"M","United States","Illinois","AC_103",8
"2022-09-07",36,"M","Australia","New South Wales","AC_103",5
"2022-10-13",22,"M","United States","California","AC_105",8
"2020-12-02",22,"M","United States","California","AC_105",10
"2021-04-30",22,"M","United States","California","AC_105",10
"2023-03-16",17,"M","Canada","British Columbia","AC_105",12
"2023-07-17",60,"F","Australia","Queensland","AC_104",23
"2023-07-24",18,"F","Canada","British Columbia","AC_105",15
"2022-11-13",18,"F","United States","Washington","AC_105",2
"2023-04-19",18,"F","United States","Washington","AC_105",28
"2020-09-15",57,"M","Australia","New South Wales","AC_105",26
"2022-09-15",57,"M","Australia","New South Wales","AC_105",26
"2023-05-23",57,"M","Australia","New South Wales","AC_105",25
"2020-08-20",38,"F","United States","California","AC_105",21
"2020-10-11",38,"F","United States","California","AC_105",1
"2021-03-13",48,"F","United States","Washington","AC_105",13
"2023-01-31",47,"M","United States","Oregon","AC_105",3
"2021-05-20",40,"F","Germany","Nordrhein-Westfalen","AC_104",12
"2023-05-20",40,"F","Germany","Nordrhein-Westfalen","AC_104",11
"2020-12-26",40,"M","Germany","Nordrhein-Westfalen","AC_103",12
"2023-05-24",40,"M","Germany","Nordrhein-Westfalen","AC_103",26
"2021-04-19",41,"M","United Kingdom","England","AC_104",15
"2021-05-20",41,"M","United Kingdom","England","AC_104",26
"2023-05-20",41,"M","United Kingdom","England","AC_104",20
"2021-06-13",41,"M","United Kingdom","England","AC_104",30
"2023-06-30",42,"M","United Kingdom","England","AC_104",10
"2022-09-05",37,"M","United States","California","AC_105",15
"2023-02-04",37,"M","United States","California","AC_105",14
"2023-05-04",37,"M","United States","California","AC_105",11
"2020-09-27",53,"F","Australia","New South Wales","AC_105",23
"2020-11-14",52,"M","Australia","Queensland","AC_105",8
"2022-10-08",28,"M","United States","Washington","AC_105",27
"2020-12-11",28,"M","United States","Washington","AC_105",29
"2021-05-20",28,"M","United States","Washington","AC_105",20
"2022-08-05",28,"M","United States","California","AC_103",9
"2020-08-11",28,"M","United States","California","AC_103",9
"2022-08-11",28,"M","United States","California","AC_103",21
"2020-12-09",28,"M","United States","California","AC_103",22
"2022-12-09",28,"M","United States","California","AC_103",28
"2021-03-04",28,"M","United States","California","AC_103",17
"2021-04-08",28,"M","United States","California","AC_103",18
"2023-04-08",28,"M","United States","California","AC_103",26
"2020-09-03",32,"F","United States","Oregon","AC_105",12
"2023-01-04",32,"F","United States","Oregon","AC_105",7
"2020-11-22",32,"M","United States","California","AC_105",9
"2020-12-23",32,"M","United States","California","AC_105",8
"2021-03-23",32,"M","United States","California","AC_105",19
"2021-04-06",32,"M","United States","California","AC_105",11
"2023-04-06",32,"M","United States","California","AC_105",6
"2022-10-29",51,"M","United States","Washington","AC_105",15
"2021-03-21",51,"M","United States","Washington","AC_105",28
"2022-09-05",49,"F","United States","California","AC_105",12
"2022-10-02",49,"F","United States","California","AC_105",21
"2020-11-03",49,"F","United States","California","AC_105",16
"2022-11-03",49,"F","United States","California","AC_105",5
"2022-11-08",49,"F","United States","California","AC_105",4
"2021-03-14",49,"F","United States","California","AC_105",23
"2023-05-30",49,"F","United States","California","AC_105",23
"2023-02-02",44,"M","United States","Washington","AC_105",30
"2023-01-24",43,"M","Germany","Nordrhein-Westfalen","AC_105",32
"2023-01-20",44,"M","Germany","Bayern","AC_104",8
"2021-03-11",46,"M","Germany","Hamburg","AC_105",17
"2023-03-30",47,"F","France","Nord","AC_103",15
"2023-02-03",48,"M","Germany","Nordrhein-Westfalen","AC_104",12
"2023-02-20",48,"M","Germany","Nordrhein-Westfalen","AC_104",6
"2020-11-19",49,"F","Germany","Saarland","AC_105",3
"2020-08-29",33,"M","United States","Oregon","AC_105",8
"2020-09-21",33,"M","United States","Oregon","AC_105",4
"2021-06-19",33,"M","United States","Oregon","AC_105",15
"2021-02-24",31,"M","Australia","New South Wales","AC_105",5
"2021-04-15",31,"M","Australia","New South Wales","AC_105",8
"2021-05-07",31,"M","Australia","New South Wales","AC_105",11
"2023-05-07",31,"M","Australia","New South Wales","AC_105",9
"2021-05-24",34,"F","Australia","South Australia","AC_105",14
"2020-10-12",21,"M","United States","Oregon","AC_103",13
"2020-09-13",19,"M","United States","California","AC_105",12
"2022-12-03",19,"M","United States","California","AC_105",15
"2023-06-06",19,"M","United States","California","AC_105",3
"2023-06-21",19,"M","United States","California","AC_105",6
"2020-12-22",21,"F","United States","Oregon","AC_105",12
"2022-10-15",29,"M","United States","Washington","AC_105",11
"2021-04-16",34,"F","United States","Oregon","AC_105",16
"2023-04-16",34,"F","United States","Oregon","AC_105",13
"2023-04-16",34,"F","United States","Oregon","AC_105",13
"2021-07-25",19,"F","United States","Washington","AC_103",24
"2023-06-22",33,"F","United States","California","AC_105",12
"2021-05-01",63,"M","United States","California","AC_105",2
"2023-01-30",34,"F","United States","California","AC_103",20
"2023-04-04",34,"F","United States","California","AC_103",28
"2022-07-16",35,"M","United States","California","AC_105",27
"2020-07-24",35,"M","United States","California","AC_105",29
"2022-09-30",35,"M","United States","California","AC_105",13
"2021-03-14",35,"M","United States","California","AC_105",29
"2021-06-07",35,"M","United States","California","AC_105",20
"2021-07-16",35,"M","United States","California","AC_105",6
"2023-06-02",36,"M","United States","Oregon","AC_105",11
"2021-06-24",36,"M","United States","Oregon","AC_105",28
"2021-01-12",36,"F","United States","Oregon","AC_105",11
"2023-01-12",36,"F","United States","Oregon","AC_105",8
"2022-08-25",62,"M","United States","California","AC_105",21
"2021-06-28",61,"M","United States","Washington","AC_105",29
"2020-07-12",43,"M","United States","Washington","AC_105",24
"2022-10-08",43,"M","United States","Washington","AC_105",16
"2023-04-19",43,"M","United States","Washington","AC_105",1
"2021-04-10",60,"M","United States","Oregon","AC_105",1
"2022-08-19",60,"M","United States","California","AC_105",23
"2023-03-28",60,"M","United States","California","AC_105",18
"2021-03-26",58,"F","United States","Washington","AC_105",25
"2023-03-26",58,"F","United States","Washington","AC_105",27
"2023-01-29",24,"M","United States","Washington","AC_105",7
"2021-05-20",24,"M","United States","Washington","AC_105",29
"2023-05-24",40,"M","United States","Oregon","AC_105",8
"2023-05-24",40,"M","United States","Oregon","AC_105",10
"2020-10-10",40,"F","United States","Oregon","AC_105",15
"2022-12-25",40,"F","United States","Oregon","AC_105",21
"2023-05-10",40,"F","United States","Oregon","AC_105",12
"2021-02-23",55,"F","Canada","British Columbia","AC_105",17
"2023-03-19",55,"F","United States","Oregon","AC_103",22
"2022-10-14",25,"M","United States","California","AC_105",20
"2023-05-14",25,"M","United States","California","AC_105",15
"2021-05-22",25,"M","United States","California","AC_105",21
"2021-06-24",25,"M","United States","California","AC_105",5
"2020-10-05",33,"M","United States","Washington","AC_105",15
"2023-03-02",33,"M","United States","Washington","AC_105",8
"2021-04-06",33,"M","United States","Washington","AC_105",2
"2023-04-21",33,"M","United States","Washington","AC_105",20
"2023-06-08",33,"M","United States","Washington","AC_105",19
"2021-01-15",25,"F","United States","Washington","AC_105",19
"2020-07-23",36,"M","United Kingdom","England","AC_105",26
"2022-07-23",36,"M","United Kingdom","England","AC_105",24
"2023-01-20",36,"M","United Kingdom","England","AC_105",5
"2021-07-22",36,"M","United Kingdom","England","AC_105",13
"2020-12-05",17,"F","Australia","Victoria","AC_105",20
"2022-12-01",29,"F","France","Seine Saint Denis","AC_103",15
"2023-06-21",29,"F","France","Seine Saint Denis","AC_103",8
"2022-10-20",35,"M","United Kingdom","England","AC_105",25
