Number of Records;Cell Cgi;Cell Tower Lat;Cell Tower Location;Cell Tower Long;Cell Tower State;Comm Date;Comm Identifier;Comm Time;Comm Timedate String;Comm Timestamp;Comm Type;Id
1;50501015388BC;-33,89293048;REDFERN TE;151,2022686;;4/26/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 11:58:08;4/26/14 11:58;1398477488;SMS;142
1;50501015388BC;-33,89293048;REDFERN TE;151,2022686;;4/26/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 12:14:09;4/26/14 12:14;1398478449;SMS;143
1;50501015388BC;-33,89293048;REDFERN TE;151,2022686;;4/26/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 12:21:03;4/26/14 12:21;1398478863;SMS;144
1;5050101531F05;-33,89293048;REDFERN TE;151,2022686;;4/26/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 12:34:51;4/26/14 12:34;1398479691;SMS;145
1;5050101531F05;-33,89293048;REDFERN TE;151,2022686;;4/26/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 12:38:04;4/26/14 12:38;1398479884;SMS;146
1;50501015388BE;-33,89293048;REDFERN TE;151,2022686;;4/27/14;70e1f163d854d4e9b63e9a3f4056ced467567d85;30/12/1899 11:35:18;4/27/14 11:35;1398562518;Phone;147
1;5050101537A4A;-33,8885;CHIPPENDALE;151,20063;;4/27/14;70e1f163d854d4e9b63e9a3f4056ced467567d85;30/12/1899 11:45:07;4/27/14 11:45;1398563107;Phone;148
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;;4/28/14;a3dfe2f2e41135cee91149d5d5ffb323b30a6354;30/12/1899 16:09:13;4/28/14 16:09;1398665353;SMS;149
1;5.05E+106;-33,88024;HAYMARKET #;151,20569;;4/28/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:15:23;4/28/14 17:15;1398669323;SMS;150
1;505010153111F;-33,88024;HAYMARKET #;151,20569;;4/28/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:17:53;4/28/14 17:17;1398669473;SMS;151
1;505010153111F;-33,88024;HAYMARKET #;151,20569;;4/28/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:19:29;4/28/14 17:19;1398669569;SMS;152
1;505010153111F;-33,88024;HAYMARKET #;151,20569;;4/28/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:43:32;4/28/14 18:43;1398674612;SMS;153
1;505010153111F;-33,88024;HAYMARKET #;151,20569;;4/28/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 19:07:00;4/28/14 19:07;1398676020;SMS;154
1;50501015388BC;-33,89293048;REDFERN TE;151,2022686;;4/29/14;62157ccf2910019ffd915b11fa037243b75c1624;30/12/1899 10:20:36;4/29/14 10:20;1398730836;Phone;155
1;5050101531F08;-33,89293048;REDFERN TE;151,2022686;;4/29/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 16:46:31;4/29/14 16:46;1398753991;Phone;156
1;5.05E+106;-33,88024;HAYMARKET #;151,20569;;4/29/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:43:45;4/29/14 17:43;1398757425;SMS;157
1;505010153111F;-33,88024;HAYMARKET #;151,20569;;4/29/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:46:18;4/29/14 17:46;1398757578;SMS;158
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/1/14;c8f92bd0f4e6fb45ed7fce96fc831b283db2b642;30/12/1899 18:14:17;5/1/14 18:14;1398932057;Phone;159
1;505010153424C;-33,8864;SURRY HILLS 418A ELIZABETH ST;151,2088;;5/1/14;a7bacedaea853cb0ca57d3a32c17bff1b52f778b;30/12/1899 23:35:10;5/1/14 23:35;1398951310;Phone;160
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/2/14;6616bfb47a35997d9d91c2d8d5fa4970ecbf501d;30/12/1899 8:13:03;5/2/14 8:13;1398982383;Phone;161
1;5050101528CFE;-33,93416;SYDNEY DOMESTIC TERMINAL T2 - VIRGIN;151,17938;;5/2/14;6616bfb47a35997d9d91c2d8d5fa4970ecbf501d;30/12/1899 9:18:56;5/2/14 9:18;1398986336;Phone;162
1;5050101528CFE;-33,93416;SYDNEY DOMESTIC TERMINAL T2 - VIRGIN;151,17938;;5/2/14;746da741fb2ac66a5130b1ce2ee4615a58b356ae;30/12/1899 10:07:17;5/2/14 10:07;1398989237;Phone;163
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/2/14;630c8438e4e5b0ca3b649a321787003bbf53f631;30/12/1899 11:13:29;5/2/14 11:13;1398993209;Phone;164
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/2/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 15:34:27;5/2/14 15:34;1399008867;Phone;165
1;5050101528CFE;-33,93416;SYDNEY DOMESTIC TERMINAL T2 - VIRGIN;151,17938;;5/2/14;6616bfb47a35997d9d91c2d8d5fa4970ecbf501d;30/12/1899 16:58:19;5/2/14 16:58;1399013899;Phone;166
1;505012950048F;-42,83762;HOBART AIRPORT;147,50575;;5/2/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:44:14;5/2/14 20:44;1399027454;SMS;167
1;505012950048F;-42,83762;HOBART AIRPORT;147,50575;;5/2/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:44:54;5/2/14 20:44;1399027494;Phone;168
1;505012950048F;-42,83762;HOBART AIRPORT;147,50575;;5/2/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 20:45:36;5/2/14 20:45;1399027536;Phone;169
1;505012950037C;-42,84338;SUNDERLAND ST;147,29569;;5/2/14;a804558e420ececf05faedf05722704a115f1b50;30/12/1899 21:14:35;5/2/14 21:14;1399029275;SMS;170
1;5050129505A15;-42,85984;BRICKWORKS;147,29215;;5/2/14;8e009917afae92a1d48d73229678ca56ba16f3b6;30/12/1899 21:16:49;5/2/14 21:16;1399029409;SMS;171
1;505012950601A;-42,84338;SUNDERLAND ST;147,29569;;5/2/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 21:17:49;5/2/14 21:17;1399029469;SMS;172
1;505012950601A;-42,84338;SUNDERLAND ST;147,29569;;5/2/14;a3dfe2f2e41135cee91149d5d5ffb323b30a6354;30/12/1899 21:20:00;5/2/14 21:20;1399029600;SMS;173
1;505012950601A;-42,84338;SUNDERLAND ST;147,29569;;5/2/14;a3dfe2f2e41135cee91149d5d5ffb323b30a6354;30/12/1899 21:20:03;5/2/14 21:20;1399029603;SMS;174
1;5.05013E+12;-42,85307;NEW TOWN;147,31532;;5/4/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 10:46:10;5/4/14 10:46;1399164370;SMS;175
1;505012950037F;-42,84338;SUNDERLAND ST;147,29569;;5/4/14;7b79c2b0f76f45c73ae121ece7cc9561dc3934b5;30/12/1899 16:12:17;5/4/14 16:12;1399183937;Phone;176
1;5.05013E+12;-42,83762;HOBART AIRPORT;147,50575;;5/4/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 20:05:35;5/4/14 20:05;1399197935;Phone;177
1;5.05013E+12;-42,83762;HOBART AIRPORT;147,50575;;5/4/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 20:08:23;5/4/14 20:08;1399198103;Phone;178
1;5.05013E+12;-42,83762;HOBART AIRPORT;147,50575;;5/4/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 20:10:09;5/4/14 20:10;1399198209;Phone;179
1;5.05013E+12;-42,83762;HOBART AIRPORT;147,50575;;5/4/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:10:54;5/4/14 20:10;1399198254;Phone;180
1;505012950048F;-42,83762;HOBART AIRPORT;147,50575;;5/4/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 20:43:51;5/4/14 20:43;1399200231;Phone;181
1;5.05013E+12;-42,8606;MOUNT RUMNEY;147,4542;;5/4/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:51:17;5/4/14 20:51;1399200677;Phone;182
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/5/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 18:48:25;5/5/14 18:48;1399279705;Phone;183
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/6/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 9:47:28;5/6/14 9:47;1399333648;Phone;184
1;5050101532B25;-33,8841;CHIPPENDALE;151,20234;;5/6/14;78bda7c1148bf47171a300ece6339c3f92e17a8a;30/12/1899 9:52:54;5/6/14 9:52;1399333974;Phone;185
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;;5/6/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 18:10:40;5/6/14 18:10;1399363840;Phone;186
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/6/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:30:53;5/6/14 18:30;1399365053;SMS;187
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/6/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:31:33;5/6/14 18:31;1399365093;SMS;188
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/6/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 19:07:05;5/6/14 19:07;1399367225;Phone;189
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/6/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 19:08:36;5/6/14 19:08;1399367316;SMS;190
1;50501015388B9;-33,89294;REDFERN TE;151,20236;;5/6/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 19:10:06;5/6/14 19:10;1399367406;SMS;191
1;505010153744F;-33,87829;CHINATOWN;151,20345;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 14:52:30;5/7/14 14:52;1399438350;SMS;192
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 14:58:32;5/7/14 14:58;1399438712;SMS;193
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 17:52:08;5/7/14 17:52;1399449128;SMS;194
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;;5/7/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 17:52:32;5/7/14 17:52;1399449152;Phone;195
1;5050101532B21;-33,8841;CHIPPENDALE;151,20234;;5/7/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 17:55:43;5/7/14 17:55;1399449343;Phone;196
1;5050101532B22;-33,8841;CHIPPENDALE;151,20234;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:01:49;5/7/14 18:01;1399449709;SMS;197
1;5050101532B22;-33,8841;CHIPPENDALE;151,20234;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:01:55;5/7/14 18:01;1399449715;SMS;198
1;505010153424F;-33,8864;SURRY HILLS 418A ELIZABETH ST;151,2088;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:04:09;5/7/14 18:04;1399449849;SMS;199
1;505010153424F;-33,8864;SURRY HILLS 418A ELIZABETH ST;151,2088;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:04:35;5/7/14 18:04;1399449875;SMS;200
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:05:44;5/7/14 18:05;1399449944;SMS;201
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/7/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:08:23;5/7/14 18:08;1399450103;SMS;202
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/7/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 19:35:04;5/7/14 19:35;1399455304;SMS;203
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/7/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 19:35:09;5/7/14 19:35;1399455309;Phone;204
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 19:44:31;5/7/14 19:44;1399455871;SMS;205
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 19:49:10;5/7/14 19:49;1399456150;SMS;206
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 19:49:25;5/7/14 19:49;1399456165;SMS;207
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 19:49:51;5/7/14 19:49;1399456191;SMS;208
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 21:22:55;5/7/14 21:22;1399461775;SMS;209
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 21:48:39;5/7/14 21:48;1399463319;SMS;210
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 21:48:45;5/7/14 21:48;1399463325;SMS;211
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/7/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 21:49:01;5/7/14 21:49;1399463341;SMS;212
1;5050101536A43;-33,86655;SYDNEY 2 CASTLEREAGH STREET;151,21033;;5/8/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 19:25:39;5/8/14 19:25;1399541139;SMS;213
1;5050101538CDF;-33,86655;SYDNEY 2 CASTLEREAGH STREET;151,21033;;5/8/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 19:52:52;5/8/14 19:52;1399542772;SMS;214
1;50501015367A5;-33,86655;SYDNEY 2 CASTLEREAGH STREET;151,21033;;5/8/14;a804558e420ececf05faedf05722704a115f1b50;30/12/1899 21:05:25;5/8/14 21:05;1399547125;Phone;215
1;5050101531F0A;-33,89294;REDFERN TE;151,20236;;5/8/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 22:05:58;5/8/14 22:05;1399550758;SMS;216
1;5050101531F0A;-33,89294;REDFERN TE;151,20236;;5/8/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 22:15:35;5/8/14 22:15;1399551335;SMS;217
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/10/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 10:41:23;5/10/14 10:41;1399682483;SMS;218
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/10/14;dc6774d10eeca42629f043d3649f1edf903b0dab;30/12/1899 13:17:30;5/10/14 13:17;1399691850;Phone;219
1;50501015388B9;-33,89294;REDFERN TE;151,20236;;5/10/14;dc6774d10eeca42629f043d3649f1edf903b0dab;30/12/1899 13:28:22;5/10/14 13:28;1399692502;Phone;220
1;5050101530DB8;-33,87932;EDGECLIFF EXCHANGE (PO);151,23802;;5/10/14;dc6774d10eeca42629f043d3649f1edf903b0dab;30/12/1899 14:15:03;5/10/14 14:15;1399695303;Phone;221
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/11/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 12:21:33;5/11/14 12:21;1399774893;Phone;222
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/11/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 12:23:30;5/11/14 12:23;1399775010;Phone;223
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/12/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 9:47:06;5/12/14 9:47;1399852026;Phone;224
1;5050101536E5E;-33,8841;CHIPPENDALE;151,20234;;5/12/14;c8f92bd0f4e6fb45ed7fce96fc831b283db2b642;30/12/1899 17:31:51;5/12/14 17:31;1399879911;Phone;225
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/13/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 11:27:32;5/13/14 11:27;1399944452;Phone;226
1;505010153424C;-33,8864;SURRY HILLS 418A ELIZABETH ST;151,2088;;5/13/14;62157ccf2910019ffd915b11fa037243b75c1624;30/12/1899 11:28:59;5/13/14 11:28;1399944539;Phone;227
1;5050101532B21;-33,8841;CHIPPENDALE;151,20234;;5/13/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 11:38:32;5/13/14 11:38;1399945112;Phone;228
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/13/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 20:42:12;5/13/14 20:42;1399977732;Phone;229
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/14/14;746da741fb2ac66a5130b1ce2ee4615a58b356ae;30/12/1899 10:51:01;5/14/14 10:51;1400028661;SMS;230
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/14/14;cd3b39466869088df4904451c626591cc500e4ba;30/12/1899 13:17:17;5/14/14 13:17;1400037437;SMS;231
1;505010153111F;-33,880726;HAYMARKET #;151,205692;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 13:49:00;5/14/14 13:49;1400039340;SMS;232
1;505010153111F;-33,880726;HAYMARKET #;151,205692;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 13:51:01;5/14/14 13:51;1400039461;SMS;233
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/14/14;8e009917afae92a1d48d73229678ca56ba16f3b6;30/12/1899 13:56:00;5/14/14 13:56;1400039760;SMS;234
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 17:49:53;5/14/14 17:49;1400053793;SMS;235
1;5050101532B23;-33,8841;CHIPPENDALE;151,20234;;5/14/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 19:09:17;5/14/14 19:09;1400058557;Phone;236
1;5050101532B21;-33,8841;CHIPPENDALE;151,20234;;5/14/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 19:09:51;5/14/14 19:09;1400058591;Phone;237
1;5050101532B22;-33,8841;CHIPPENDALE;151,20234;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 19:18:27;5/14/14 19:18;1400059107;SMS;238
1;5050101531F08;-33,89294;REDFERN TE;151,20236;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 20:16:04;5/14/14 20:16;1400062564;SMS;239
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/14/14;b10d076fa3354b695ffa1e5f0ec5178d792fea95;30/12/1899 23:00:34;5/14/14 23:00;1400072434;SMS;240
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/15/14;c8f92bd0f4e6fb45ed7fce96fc831b283db2b642;30/12/1899 15:36:56;5/15/14 15:36;1400132216;Phone;241
1;505010153111F;-33,880726;HAYMARKET #;151,205692;;5/15/14;04c59eb3b86144d1ac376a34bb3a7849ca5d5957;30/12/1899 15:41:05;5/15/14 15:41;1400132465;Phone;242
1;5050101536E5E;-33,8841;CHIPPENDALE;151,20234;;5/15/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 18:25:55;5/15/14 18:25;1400142355;Phone;243
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/15/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 21:31:59;5/15/14 21:31;1400153519;SMS;244
1;5050101532B26;-33,8841;CHIPPENDALE;151,20234;;5/16/14;70e1f163d854d4e9b63e9a3f4056ced467567d85;30/12/1899 17:11:15;5/16/14 17:11;1400224275;SMS;245
1;505010153111F;-33,880726;HAYMARKET #;151,205692;;5/16/14;6379a5790879c6b6bc212c0fcc52c578a02f36ce;30/12/1899 18:37:20;5/16/14 18:37;1400229440;SMS;246
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/16/14;6379a5790879c6b6bc212c0fcc52c578a02f36ce;30/12/1899 18:58:53;5/16/14 18:58;1400230733;SMS;247
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/16/14;6379a5790879c6b6bc212c0fcc52c578a02f36ce;30/12/1899 18:59:34;5/16/14 18:59;1400230774;SMS;248
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/16/14;6379a5790879c6b6bc212c0fcc52c578a02f36ce;30/12/1899 19:04:58;5/16/14 19:04;1400231098;SMS;249
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/17/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 12:04:27;5/17/14 12:04;1400292267;Phone;250
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/17/14;6bbc17070aa91e2dab7909b96c6eecbd6109ba56;30/12/1899 17:58:07;5/17/14 17:58;1400313487;Phone;251
1;50501015388BB;-33,89294;REDFERN TE;151,20236;;5/17/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 19:59:14;5/17/14 19:59;1400320754;SMS;252
1;50501015388BE;-33,89294;REDFERN TE;151,20236;;5/17/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:00:17;5/17/14 20:00;1400320817;SMS;253
1;50501015388BE;-33,89294;REDFERN TE;151,20236;;5/17/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:00:26;5/17/14 20:00;1400320826;SMS;254
1;50501015388BE;-33,89294;REDFERN TE;151,20236;;5/17/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:00:28;5/17/14 20:00;1400320828;SMS;255
1;50501015388BE;-33,89294;REDFERN TE;151,20236;;5/17/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 20:00:31;5/17/14 20:00;1400320831;SMS;256
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/19/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 13:15:12;5/19/14 13:15;1400469312;SMS;257
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/19/14;12e3d1b0c95aa32b6890c4455918dfc10e09fb51;30/12/1899 19:08:59;5/19/14 19:08;1400490539;SMS;258
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/20/14;a804558e420ececf05faedf05722704a115f1b50;30/12/1899 10:34:19;5/20/14 10:34;1400546059;Phone;259
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:41:20;5/20/14 12:41;1400553680;SMS;260
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:41:21;5/20/14 12:41;1400553681;SMS;261
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:42:16;5/20/14 12:42;1400553736;SMS;262
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:46:43;5/20/14 12:46;1400554003;SMS;263
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:46:45;5/20/14 12:46;1400554005;SMS;264
1;5.05E+103;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:50:07;5/20/14 12:50;1400554207;SMS;265
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:52:40;5/20/14 12:52;1400554360;SMS;266
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:53:06;5/20/14 12:53;1400554386;SMS;267
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 12:54:20;5/20/14 12:54;1400554460;SMS;268
1;5.05E+106;-33,880726;HAYMARKET #;151,205692;;5/20/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 13:00:04;5/20/14 13:00;1400554804;SMS;269
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;5/20/14;6d40e297ca2af7310eeb00517df94a9dbfdfcb2c;30/12/1899 16:05:51;5/20/14 16:05;1400565951;SMS;270
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/21/14;bc0b01860486b0f0a240ce8419d3d7553fe404ab;30/12/1899 18:06:49;5/21/14 18:06;1400659609;Phone;271
1;505010152762F;-33,89605;NEWTOWN TE;151,17964;;5/24/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 18:25:10;5/24/14 18:25;1400919910;SMS;272
1;505010153111F;-33,880726;HAYMARKET #;151,205692;;5/26/14;6616bfb47a35997d9d91c2d8d5fa4970ecbf501d;30/12/1899 11:15:09;5/26/14 11:15;1401066909;SMS;273
1;505010153226D;-33,88964;SURRY HILLS;151,21142;;5/26/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 17:54:29;5/26/14 17:54;1401090869;SMS;274
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/26/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 17:55:19;5/26/14 17:55;1401090919;SMS;275
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;5/26/14;a24a4646d074a779b45b34b943a47bf33168f791;30/12/1899 18:12:27;5/26/14 18:12;1401091947;SMS;276
1;50501015388BE;-33,89294;REDFERN TE;151,20236;;5/27/14;2647503c0eeea783f96063c7789cc49b8db02ce4;30/12/1899 18:40:48;5/27/14 18:40;1401180048;Phone;277
1;505010152168F;-33,796679;MANLY #;151,285293;;5/31/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 10:20:44;5/31/14 10:20;1401495644;SMS;278
1;5.0501E+12;-33,88964;SURRY HILLS;151,21142;;6/1/14;c22670da93038f568c4a3bd8ae22f9e6fef2c5a2;30/12/1899 11:56:07;6/1/14 11:56;1401587767;SMS;279
1;5050101534F1B;-33,89233;"REDFERN; 495 CLEVELAND ST";151,21653;;6/1/14;a804558e420ececf05faedf05722704a115f1b50;30/12/1899 12:02:24;6/1/14 12:02;1401588144;Phone;280
1;5050101531F05;-33,89294;REDFERN TE;151,20236;;6/2/14;c8f92bd0f4e6fb45ed7fce96fc831b283db2b642;30/12/1899 10:47:26;6/2/14 10:47;1401670046;Phone;281
1;50501015388BC;-33,89294;REDFERN TE;151,20236;;6/3/14;91aba4a11359ff3af7902428d20cfa7e676c36e7;30/12/1899 8:21:20;6/3/14 8:21;1401747680;SMS;282
