tree_id,tree_dbh,curb_loc,spc_common,status,health,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,postcode,nta,nta_name,latitude,longitude
208260,5,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78276884,-73.97371081
188608,4,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.77223224,-73.95222734
190361,13,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,Yes,No,No,Yes,10021,MN40,Upper East Side-Carnegie Hill,40.77201829,-73.95909467
196078,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76256232,-73.98946512
212004,9,OnCurb,honeylocust,Alive,Good,Yes,Yes,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.84066107,-73.93833216
190277,11,OnCurb,Callery pear,Alive,Fair,No,Yes,No,No,No,No,No,No,Yes,10021,MN31,Lenox Hill-Roosevelt Island,40.77253263,-73.95840918
176842,14,OnCurb,mulberry,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74021106,-73.97738586
151180,5,OnCurb,tulip-poplar,Alive,Fair,No,No,No,No,No,No,No,No,No,10032,MN36,Washington Heights South,40.83746668,-73.93929338
196030,10,OnCurb,Sophora,Alive,Good,No,Yes,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74668938,-73.98064292
193327,14,OnCurb,Japanese zelkova,Alive,Good,Yes,No,Yes,No,No,No,No,No,Yes,10021,MN31,Lenox Hill-Roosevelt Island,40.77098167,-73.95762928
194180,2,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.71846392,-73.98291922
192057,8,OnCurb,northern red oak,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72813901,-74.00239005
206383,9,OnCurb,honeylocust,Alive,Good,No,No,Yes,No,No,No,No,No,No,10010,MN21,Gramercy,40.73832995,-73.98041969
195253,11,OnCurb,ginkgo,Alive,Good,Yes,No,No,No,No,No,No,No,Yes,10011,MN23,West Village,40.73605973,-74.00000137
190375,10,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10021,MN31,Lenox Hill-Roosevelt Island,40.76993259,-73.96030435
194217,8,OnCurb,American linden,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10128,MN40,Upper East Side-Carnegie Hill,40.78268096,-73.95560689
208228,15,OffsetFromCurb,London planetree,Alive,Poor,No,No,No,No,No,Yes,No,No,No,10024,MN12,Upper West Side,40.78215257,-73.97232222
178343,19,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10009,MN50,Stuyvesant Town-Cooper Village,40.73418424,-73.97819267
208253,20,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7826314,-73.97345602
160787,3,OnCurb,Amur maple,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.728764,-73.97874426
208387,28,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78118721,-73.97585927
205717,22,OffsetFromCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.78187241,-73.98516023
205724,9,OnCurb,sweetgum,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.78144695,-73.98529868
190140,7,OnCurb,sawtooth oak,Alive,Good,No,No,No,No,No,No,No,No,No,10028,MN32,Yorkville,40.77160406,-73.94732748
192805,6,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73963797,-74.00424989
203992,8,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.7988762,-73.97069227
173472,17,OnCurb,American linden,Alive,Good,Yes,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73615968,-74.00400565
173474,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10014,MN23,West Village,40.73619602,-74.00374514
208351,6,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7824135,-73.97500548
191891,6,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72457568,-73.99390133
196605,23,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN09,Morningside Heights,40.80738644,-73.96715782
178572,12,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74905627,-73.9776674
170510,13,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10280,MN25,Battery Park City-Lower Manhattan,40.70793564,-74.01785188
175092,2,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10013,MN27,Chinatown,40.71593877,-73.99624627
198113,6,OnCurb,Japanese zelkova,Alive,Fair,Yes,No,No,No,No,No,No,No,Yes,10016,MN20,Murray Hill-Kips Bay,40.74455271,-73.98138805
195980,3,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10016,MN17,Midtown-Midtown South,40.74546931,-73.98520182
188558,30,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80361816,-73.96052882
180290,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77033221,-73.98339798
194213,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78228053,-73.95589738
194215,10,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,Yes,10128,MN40,Upper East Side-Carnegie Hill,40.78248964,-73.95574568
190271,6,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10021,MN31,Lenox Hill-Roosevelt Island,40.77194903,-73.95883437
199587,4,OnCurb,holly,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77976285,-73.9816732
170389,19,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.73124483,-73.98633627
200156,5,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7908691,-73.97867284
190680,7,OffsetFromCurb,littleleaf linden,Alive,Poor,No,No,No,No,No,No,No,No,No,10021,MN31,Lenox Hill-Roosevelt Island,40.76609772,-73.9522019
199603,2,OffsetFromCurb,holly,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.78002006,-73.98163588
194255,13,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN28,Lower East Side,40.72026956,-73.98245553
192662,8,OffsetFromCurb,northern red oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71794533,-73.99102583
200493,4,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10036,MN17,Midtown-Midtown South,40.75771037,-73.98288762
196051,5,OnCurb,ginkgo,Alive,Fair,No,Yes,No,No,No,No,No,No,Yes,10016,MN17,Midtown-Midtown South,40.74668429,-73.98454526
196370,16,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71696143,-73.991493
208352,18,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78236005,-73.97500519
208354,26,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78232067,-73.97503387
208367,4,OnCurb,London planetree,Alive,Good,No,No,No,No,No,Yes,No,No,No,10024,MN12,Upper West Side,40.78177137,-73.97547309
208347,23,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78253631,-73.97487683
204127,6,OnCurb,Japanese zelkova,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80521641,-73.96208728
190398,4,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78853777,-73.94362576
190400,4,OnCurb,Japanese zelkova,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78845662,-73.9434339
190434,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77050847,-73.98604486
208650,10,OnCurb,American linden,Alive,Fair,No,Yes,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76269727,-73.98723336
205790,3,OnCurb,pin oak,Alive,Poor,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77984411,-73.98261058
199040,10,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.76928414,-73.9821215
179543,5,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.72022239,-73.98989324
208366,3,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78185638,-73.97541118
208368,22,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78175874,-73.97544308
196404,13,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71588144,-73.99204077
208359,33,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78218441,-73.97517231
208360,20,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78215257,-73.97515628
193303,7,OnCurb,littleleaf linden,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10021,MN40,Upper East Side-Carnegie Hill,40.77176247,-73.95948624
190413,8,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78792705,-73.94218177
199712,1,OnCurb,,Dead,,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.78131972,-73.98122787
205150,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN31,Lenox Hill-Roosevelt Island,40.7591032,-73.96062422
136646,6,OnCurb,black cherry,Alive,Good,No,No,No,No,No,No,Yes,No,No,10009,MN22,East Village,40.72345123,-73.98530834
208232,23,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78223042,-73.97250656
208255,15,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78265566,-73.97351346
190418,8,OnCurb,honeylocust,Alive,Fair,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78777343,-73.94181856
189984,2,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78607747,-73.96924856
210557,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76693128,-73.98564287
190349,10,OnCurb,London planetree,Alive,Poor,No,Yes,Yes,No,No,Yes,No,No,Yes,10075,MN40,Upper East Side-Carnegie Hill,40.77317474,-73.95824842
180296,2,OnCurb,American elm,Alive,Good,No,No,No,Yes,No,No,No,No,Yes,10023,MN14,Lincoln Square,40.77008557,-73.98281168
208390,22,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78102152,-73.97597993
191406,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.79169394,-73.97674408
203991,9,OnCurb,ginkgo,Alive,Poor,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79884647,-73.97071407
190419,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.7877398,-73.94173904
174075,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.7111795,-74.00082558
198117,4,OnCurb,Japanese zelkova,Alive,Fair,Yes,No,No,No,No,No,Yes,No,No,10016,MN20,Murray Hill-Kips Bay,40.74464396,-73.9816046
178762,11,OnCurb,black oak,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77720259,-73.98055895
180297,7,OnCurb,honeylocust,Alive,Good,Yes,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.77003707,-73.98269638
190125,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.77127806,-73.9472951
210556,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76684476,-73.98543765
194683,9,OnCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,Yes,10011,MN23,West Village,40.73690405,-73.99975421
198338,10,OnCurb,pin oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74414068,-73.9801313
192379,4,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10001,MN17,Midtown-Midtown South,40.7515513,-73.99175365
208823,11,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76450515,-73.95988798
188508,6,OnCurb,London planetree,Alive,Fair,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80017463,-73.94728297
183563,14,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78693122,-73.96932152
194938,12,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,No,No,No,Yes,10028,MN32,Yorkville,40.77222078,-73.94846833
178573,13,OnCurb,American elm,Alive,Good,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74899564,-73.97771193
208389,16,OffsetFromCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78110556,-73.97591872
188503,3,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80038764,-73.94778833
190409,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.7880541,-73.94248217
156824,7,OnCurb,American linden,Alive,Fair,Yes,No,No,No,No,No,No,No,Yes,10029,MN33,East Harlem South,40.78793128,-73.94804647
189980,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78633081,-73.96985158
210551,5,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76624286,-73.98400999
188841,4,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.8088019,-73.95822529
208379,6,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78145103,-73.97570637
188605,3,OnCurb,American linden,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80225255,-73.95343952
174084,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71053227,-74.00099583
208462,13,OnCurb,ash,Alive,Good,Yes,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.76305362,-73.98940403
165092,4,OnCurb,London planetree,Alive,Poor,No,No,No,No,No,No,Yes,No,No,10028,MN40,Upper East Side-Carnegie Hill,40.77933026,-73.96004119
199041,4,OffsetFromCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.76931763,-73.98215672
208140,9,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78366771,-73.97364707
174077,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71107233,-74.00075889
190326,18,OnCurb,Japanese zelkova,Alive,Good,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80385376,-73.95627225
195532,17,OffsetFromCurb,Sophora,Alive,Good,No,No,No,No,No,No,No,No,No,10011,MN23,West Village,40.7351854,-74.00014346
190937,5,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.7142111,-73.99270449
204011,8,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,Yes,10021,MN40,Upper East Side-Carnegie Hill,40.77044029,-73.9662051
190239,9,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78611718,-73.97230633
194252,8,OnCurb,littleleaf linden,Alive,Good,No,No,No,No,No,Yes,No,No,No,10002,MN28,Lower East Side,40.71995334,-73.98261705
194577,9,OnCurb,littleleaf linden,Alive,Fair,No,No,No,No,No,Yes,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78369752,-73.95751207
196196,7,OnCurb,silver linden,Alive,Good,No,No,No,No,No,No,No,No,No,10031,MN04,Hamilton Heights,40.82921393,-73.95022862
205687,10,OnCurb,Callery pear,Alive,Fair,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.78082918,-73.98466889
188505,6,OnCurb,London planetree,Alive,Good,No,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80031469,-73.94761525
190403,4,OnCurb,Japanese zelkova,Alive,Fair,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78835052,-73.94318303
195251,6,OnCurb,pin oak,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10011,MN23,West Village,40.73597258,-73.99979465
208336,2,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78291731,-73.97463858
198337,11,OnCurb,pin oak,Alive,Fair,No,No,No,No,No,No,No,No,No,10016,MN20,Murray Hill-Kips Bay,40.74417854,-73.9802213
189406,9,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.80767399,-73.95892624
173693,4,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.72076657,-73.98425673
188612,2,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.7718358,-73.9512871
174070,13,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71151599,-74.00096721
174072,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71142671,-74.00094667
203912,5,OnCurb,littleleaf linden,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79870324,-73.97138909
192672,6,OffsetFromCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71875645,-73.99061002
190126,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.7712421,-73.94732148
200221,3,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71280108,-73.99809015
200222,3,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71290694,-73.99812256
205151,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN31,Lenox Hill-Roosevelt Island,40.75906279,-73.9605278
205152,6,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN31,Lenox Hill-Roosevelt Island,40.75902239,-73.96043138
207520,11,OnCurb,London planetree,Alive,Poor,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78489887,-73.97237861
170397,3,OnCurb,green ash,Alive,Good,No,No,No,No,No,No,No,No,No,10003,MN22,East Village,40.73185779,-73.98778566
199042,13,OffsetFromCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.7693758,-73.98215831
190414,7,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78789328,-73.94210193
190416,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10029,MN33,East Harlem South,40.78783376,-73.94196119
190448,12,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN14,Lincoln Square,40.76972847,-73.98452072
204422,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,Yes,10025,MN12,Upper West Side,40.79852699,-73.97068058
208132,16,OnCurb,ginkgo,Alive,Fair,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78325205,-73.97266371
188506,7,OnCurb,London planetree,Alive,Good,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80027874,-73.94752996
82681,4,OnCurb,hardy rubber tree,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79191865,-73.97311462
82682,6,OnCurb,hardy rubber tree,Alive,Fair,No,No,No,No,No,No,No,No,No,10025,MN12,Upper West Side,40.79187516,-73.97301173
192952,13,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78511612,-73.95557195
160781,10,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72910958,-73.97956172
160782,10,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10009,MN22,East Village,40.72906345,-73.9794526
198510,27,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10025,MN09,Morningside Heights,40.80248808,-73.96252446
195968,9,OnCurb,Callery pear,Alive,Good,No,No,Yes,No,No,Yes,No,No,Yes,10028,MN40,Upper East Side-Carnegie Hill,40.78027608,-73.9597418
189981,14,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,Yes,No,No,No,10024,MN12,Upper West Side,40.78627106,-73.96970936
209608,7,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10012,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.72551012,-74.00027277
192613,8,OffsetFromCurb,northern red oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71789414,-73.99105107
196773,4,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10002,MN27,Chinatown,40.71337314,-73.99258531
194576,4,OnCurb,pin oak,Alive,Good,Yes,No,No,No,No,No,No,No,No,10128,MN40,Upper East Side-Carnegie Hill,40.78362693,-73.95734472
208377,6,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78153315,-73.97564656
174249,16,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10022,MN19,Turtle Bay-East Midtown,40.75320222,-73.96469389
64617,10,OnCurb,black walnut,Alive,Good,Yes,No,No,No,No,Yes,No,No,No,10065,MN31,Lenox Hill-Roosevelt Island,40.76338201,-73.95613854
106279,7,OnCurb,black walnut,Alive,Fair,No,No,No,No,No,No,No,No,No,10031,MN06,Manhattanville,40.82110009,-73.95525228
190122,11,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.77154413,-73.94709988
200218,3,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10038,MN27,Chinatown,40.71221565,-73.99791093
191401,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.7919896,-73.97743435
209824,15,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10027,MN09,Morningside Heights,40.81089603,-73.9617956
208167,10,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78293778,-73.97367039
208521,23,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10019,MN15,Clinton,40.7649318,-73.99058166
190237,6,OnCurb,Callery pear,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78626076,-73.97220318
208391,6,OnCurb,ginkgo,Alive,Good,No,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.78090783,-73.97610192
188610,9,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10075,MN32,Yorkville,40.77191874,-73.9514838
206417,8,OnCurb,honeylocust,Alive,Good,No,No,No,No,No,No,No,No,No,10010,MN21,Gramercy,40.73837794,-73.98016699
187272,9,OnCurb,honeylocust,Alive,Fair,Yes,No,No,No,No,No,No,No,No,10026,MN11,Central Harlem South,40.80291939,-73.95251941
174202,14,OnCurb,Sophora,Alive,Good,Yes,No,No,No,No,No,No,No,No,10017,MN19,Turtle Bay-East Midtown,40.74991592,-73.96916843
187319,16,OnCurb,Sophora,Alive,Good,No,No,Yes,No,No,No,No,No,Yes,10026,MN11,Central Harlem South,40.80197849,-73.95247373
200304,11,OnCurb,pin oak,Alive,Good,Yes,No,No,No,No,No,No,No,No,10024,MN12,Upper West Side,40.789835,-73.97621435
199671,12,OnCurb,pin oak,Alive,Good,No,No,No,No,No,No,No,No,No,10023,MN12,Upper West Side,40.78055618,-73.98145427
